source	almaMmsId	hbzId	zdbId
mapping	990038966390206441	HT009503428	
mapping	990043826810206441	HT010435267	
mapping	990034262440206441	HT008591924	
mapping	990110498680206441	BT000002263	
mapping	990203473770206441	HT018224482	
mapping	990363599940206441	HT020167982	
mapping	990155437720206441	HT014951786	
mapping	990168976800206441	TT002632596	
mapping	990049453240206441	HT005389234	
mapping	990111096670206441	BT000063103	
mapping	990191218870206441	HT017214023	
mapping	990020637120206441	HT005130489	
mapping	990365925860206441	HT020399828	
mapping	990366196500206441	HT020426851	
mapping	990159669570206441	HT015259736	
mapping	990159669780206441	HT015259758	
mapping	990034112170206441	HT008552177	
mapping	990132304870206441	HT014098903	
mapping	990202613970206441	HT018143152	
mapping	990183028490206441	HT016601794	
mapping	990177169070206441	HT016111228	
mapping	990213622350206441	HT019100584	
mapping	990068333520206441	HT007077198	
mapping	990166858380206441	HT015556146	
mapping	990117570650206441	HT013433848	
mapping	990188823500206441	HT016983102	
mapping	990111095280206441	BT000062964	
mapping	990115936640206441	HT013268606	
mapping	990110582230206441	BT000010751	
mapping	990139534610206441	HT014509690	
mapping	990139534690206441	HT014509698	
mapping	990116895660206441	HT013365576	
mapping	990110843160206441	BT000037732	
mapping	990110843260206441	BT000037742	
mapping	990110843340206441	BT000037750	
mapping	990156845950206441	HT015062952	
mapping	990110843230206441	BT000037739	
mapping	990110478630206441	BT000000217	
mapping	990110955370206441	BT000048961	
mapping	990110955480206441	BT000048972	
mapping	990110540440206441	BT000006515	
mapping	99370958947106441	HT021069060	3092365-7
mapping	990062707250206441	HT003042227	
mapping	990111094940206441	BT000062930	
mapping	990111095310206441	BT000062967	
mapping	990110582260206441	BT000010754	
mapping	990099125670206441	HT006052259	
mapping	990044710500206441	HT010608057	
mapping	990029086140206441	HT007564511	
mapping	990183698490206441	HT016667426	
mapping	990040724080206441	HT009840936	
mapping	990058056260206441	HT007944386	
mapping	990111671350206441	BT000120631	
mapping	990111671430206441	BT000120639	
mapping	990111341050206441	BT000087557	
mapping	990111929340206441	BT000146705	
mapping	990111341080206441	BT000087560	
mapping	990111341470206441	BT000087599	
mapping	990113243900206441	HT012997381	
mapping	99371879479606441	HT021697122	
mapping	990151099740206441	HT014730671	
mapping	990367300860206441	HT020537043	3032213-3
mapping	990219162910206441	HT019412397	
mapping	990156450910206441	HT015051318	
mapping	990153437770206441	TT002198189	
mapping	990365589070206441	HT020366221	
mapping	990112332280206441	HT012905449	
mapping	990137589900206441	TT000955324	
mapping	990209537270206441	HT018783703	
mapping	990111145020206441	BT000067939	
mapping	990111039930206441	BT000057421	
mapping	990072098730206441	HT009377315	
mapping	990203539370206441	HT018230589	
mapping	990207088060206441	HT018565890	
mapping	990136259300206441	HT014410199	
mapping	990089980390206441	HT010604023	
mapping	990176667710206441	HT016061215	
mapping	990366205010206441	HT020427690	
mapping	990053688140206441	HT009519268	
mapping	990164994360206441	HT015457244	
mapping	990158946130206441	HT015186593	
mapping	990124253770206441	HT013876962	
mapping	990225215610206441	HT019714110	
mapping	990368099680206441	HT020616591	
mapping	990368530770206441	HT020659711	
mapping	990001213260206441	HT000139133	
mapping	990159668790206441	HT015259658	
mapping	990041254820206441	HT009924509	
mapping	990183509080206441	HT016648986	
mapping	990112017520206441	BT000155628	
mapping	990052551470206441	HT008952420	1439261-6
mapping	990144369670206441	HT014643005	
mapping	990112511970206441	HT012923615	
mapping	990181016950206441	HT016408021	
mapping	990183209010206441	HT016619163	
mapping	990119432460206441	HT013620635	
mapping	990194737560206441	HT017558814	
mapping	990194737960206441	HT017558854	
mapping	990206319410206441	HT018492557	
mapping	990135692360206441	HT014352709	
mapping	990135692760206441	HT014352748	
mapping	990112017600206441	BT000155636	
mapping	990226535260206441	HT019845742	
mapping	990077206640206441	HT001705533	
mapping	990077206800206441	HT001705549	
mapping	990077206880206441	HT001705557	
mapping	990156407600206441	HT015046927	
mapping	990100635190206441	HT008352083	
mapping	990179445560206441	HT016308687	
mapping	99371063144906441	HT021149287	3100990-6
mapping	990029367410206441	HT007622452	
mapping	990110814450206441	BT000034827	
mapping	990099968180206441	HT006678276	
mapping	990112017120206441	BT000155587	
mapping	990112017490206441	BT000155625	
mapping	990112017610206441	BT000155637	
mapping	990061313410206441	HT002389748	
mapping	990110616370206441	BT000014272	
mapping	990043391640206441	HT010343264	
mapping	990135696670206441	HT014353146	
mapping	990202267540206441	HT018110535	
mapping	990064675100206441	HT004209215	
mapping	990111263270206441	BT000079776	
mapping	990035520200206441	HT008826265	
mapping	990219457930206441	HT019441731	
mapping	990111568600206441	BT000110337	
mapping	990040185230206441	HT009738547	
mapping	990111096660206441	BT000063102	
mapping	990191219230206441	HT017214050	
mapping	990096788230206441	HT005649882	
mapping	990111096690206441	BT000063105	
mapping	990111096680206441	BT000063104	
mapping	990365925490206441	HT020399790	
mapping	990020111350206441	HT005043364	
mapping	990132533950206441	HT014122128	
mapping	990110782870206441	BT000031639	
mapping	990037993950206441	HT009299431	
mapping	990364007380206441	HT020208560	
mapping	990129099980206441	HT014040456	
mapping	990036531690206441	HT009024997	
mapping	99371403926706441	HT021404946	3123110-X
mapping	99371404150306441	HT021404995	3123142-1
mapping	990133134320206441	HT014182739	
mapping	990208968280206441	HT018737271	
mapping	990184017580206441	HT016698705	
mapping	990181497680206441	HT016455448	
mapping	990178966340206441	HT016279231	
mapping	990111012550206441	BT000054682	
mapping	99373074284906441		3169857-8
mapping	99373074334206441		3169848-7
mapping	990210369220206441	HT018865881	
mapping	990111558420206441	BT000109318	
mapping	990370271270206441	HT020833846	
mapping	990055572050206441	HT006998048	641119-8
mapping	990084410030206441	HT007328873	
mapping	990099062170206441	HT006041813	
mapping	990223490740206441	HT019628775	
mapping	990111179780206441	BT000071417	
mapping	990121535680206441	HT013833485	
mapping	990124777290206441	HT013929910	
mapping	990111106090206441	BT000064045	
mapping	990219955630206441	HT019489313	
mapping	990151443420206441	HT014765384	
mapping	990112086330206441	BT000162614	
mapping	990120837850206441	HT013762889	
mapping	990110744640206441	BT000027747	
mapping	990181364640206441	HT016442246	
mapping	990045811600206441	HT010807383	
mapping	990156473360206441	HT015053577	
mapping	990156473820206441	HT015053624	
mapping	990126389270206441	HT014026735	
mapping	990099062160206441	HT006041812	
mapping	990099062340206441	HT006041838	
mapping	990111012560206441	BT000054683	
mapping	990111179820206441	BT000071421	
mapping	99371068668706441	HT021154691	
mapping	990226877780206441	HT019880009	
mapping	990188068560206441	HT016915813	
mapping	990215001400206441	HT019237066	
mapping	990041002570206441	HT009887483	
mapping	990041002780206441	HT009887510	
mapping	990156473220206441	HT015053564	
mapping	990184537170206441	HT016748062	
mapping	990036973100206441	HT009107473	
mapping	990048140750206441	HT001387555	
mapping	990125296850206441	HT013982444	
mapping	990121383040206441	HT013818051	
mapping	990191982930206441	HT017289196	
mapping	990182801090206441	HT016578979	
mapping	990169871040206441	TT002721870	
mapping	990112162810206441	BT000170354	
mapping	990110806690206441	BT000034040	
mapping	990110900340206441	BT000043451	
mapping	990010070020206441	HT002768970	
mapping	990110664000206441	BT000019384	
mapping	990114884420206441	HT013162464	
mapping	990191920640206441	HT017282951	
mapping	990119081290206441	HT013585107	
mapping	990112058800206441	BT000159830	
mapping	990169998820206441	TT002734628	
mapping	990208059890206441	HT018646840	
mapping	990217873470206441	HT019285921	2890013-3
mapping	990207719410206441	HT018614075	
mapping	990002994050206441	HT000341167	
mapping	990143620620206441	HT014629290	
mapping	990116920400206441	HT013368075	
mapping	990191920250206441	HT017282908	
mapping	990119073250206441	HT013584290	
mapping	990094210280206441	HT001902678	
mapping	990094210360206441	HT001902686	
mapping	990214807280206441	HT019217911	
mapping	990111568270206441	BT000110304	
mapping	990111096790206441	BT000063115	
mapping	990134202560206441	HT014290916	
mapping	990363958320206441	HT020203675	
mapping	990099062180206441	HT006041815	
mapping	990156114890206441	HT015020208	
mapping	990111019310206441	BT000055358	
mapping	99371068649406441	HT021155211	
mapping	990076228720206441	HT001467809	
mapping	990179014580206441	HT016284109	
mapping	990212825890206441	HT019053292	
mapping	990121489860206441	HT013828857	
mapping	990094023610206441	HT001859967	
mapping	990217854360206441	HT019284055	
mapping	990111835890206441	BT000137213	
mapping	990111835980206441	BT000137222	
mapping	990110744660206441	BT000027749	
mapping	990076228660206441	HT001467803	
mapping	990111743850206441	BT000127892	
mapping	990126388320206441	HT014026639	
mapping	990204109600206441	HT018282946	
mapping	990116683640206441	HT013344129	
mapping	990075302870206441	HT003312374	
mapping	990094023590206441	HT001859965	
mapping	990111836090206441	BT000137233	
mapping	990110744560206441	BT000027739	
mapping	990111175340206441	BT000070973	
mapping	990015092550206441	HT003921278	
mapping	990210384790206441	HT018867455	
mapping	990110814440206441	BT000034826	
mapping	990100617710206441	HT008269527	
mapping	990111476590206441	BT000101125	
mapping	990111476570206441	BT000101123	
mapping	990111835640206441	BT000137188	
mapping	990156451860206441	HT015051414	
mapping	990153437730206441	TT002198185	
mapping	990167087210206441	HT015579288	
mapping	990112479470206441	HT012920347	
mapping	990180347880206441	HT016341100	
mapping	990188868350206441	HT016986659	
mapping	990111986700206441	BT000152502	
mapping	990111987100206441	BT000152542	
mapping	990121950520206441	HT013875437	
mapping	990219862330206441	HT019480588	
mapping	990038794300206441	HT009461664	
mapping	990111835530206441	BT000137177	
mapping	990111096620206441	BT000063098	
mapping	990111096700206441	BT000063106	
mapping	990191218910206441	HT017214027	
mapping	990158954190206441	HT015187410	
mapping	990364471690206441	HT020254821	
mapping	990177734880206441	HT016162571	
mapping	990173818820206441	HT015865809	
mapping	990111986850206441	BT000152517	
mapping	990156115760206441	HT015020297	
mapping	990364007280206441	HT020208549	
mapping	990159669710206441	HT015259752	
mapping	990138960960206441	HT014451728	
mapping	990155438410206441	HT014951854	
mapping	990094023650206441	HT001859971	
mapping	990022261240206441	HT005301895	
mapping	990111095960206441	BT000063032	
mapping	990111096810206441	BT000063117	
mapping	990156003940206441	HT015008997	
mapping	990365925210206441	HT020399760	
mapping	990110064550206441	HT012855446	
mapping	990144378110206441	HT014643853	
mapping	990110075590206441	HT012856566	
mapping	99372751246606441		3163695-0
mapping	990066264740206441	HT005452900	
mapping	990040088370206441	HT009721702	
mapping	990154653940206441	HT014877052	
mapping	990111987060206441	BT000152538	
mapping	990189458720206441	HT017043861	
mapping	990111836370206441	BT000137261	
mapping	990188823230206441	HT016983073	
mapping	990217929940206441	HT019291521	
mapping	990111005670206441	BT000053994	
mapping	990167137230206441	HT015584370	
mapping	990190799590206441	HT017172916	
mapping	990111094960206441	BT000062932	
mapping	990110498840206441	BT000002280	
mapping	990094023660206441	HT001859972	
mapping	990111095140206441	BT000062950	
mapping	990155438080206441	HT014951821	
mapping	990116895730206441	HT013365580	
mapping	990116117700206441	HT013286925	
mapping	990223844010206441	HT019663844	
mapping	990111465530206441	BT000100017	
mapping	990170150760206441	TT002749813	
mapping	990206651240206441	HT018523263	
mapping	990173818980206441	HT015865825	
mapping	990193894960206441	HT017476743	
mapping	990121784540206441	HT013858647	
mapping	990066759900206441	HT005522787	
mapping	990119676950206441	HT013645424	
mapping	990363981290206441	HT020205970	
mapping	990111976750206441	BT000151499	
mapping	990363639510206441	HT020171910	
mapping	990054711100206441	HT006895182	96044-5
mapping	990191256400206441	HT017217853	
mapping	990109978080206441	HT012846712	
mapping	990110920100206441	BT000045430	
mapping	990211341130206441	HT018963214	
mapping	990227123710206441	HT019904651	2952846-X
mapping	990110287580206441	HT012877997	
mapping	990200208630206441	HT017906392	
mapping	990110036360206441	HT012852604	
mapping	990121832830206441	HT013863531	
mapping	990110405910206441	HT012889942	
mapping	990058288200206441	HT000444080	
mapping	99371664403806441	HT021499761	
mapping	990110908600206441	BT000044279	
mapping	990018891280206441	HT004682703	
mapping	990143242250206441	HT014592651	
mapping	990055437020206441	HT006982828	614613-2
mapping	990094277010206441	HT001914626	
mapping	990094277820206441	HT001914717	
mapping	990194679990206441	HT017553060	
mapping	990088546940206441	HT009808519	
mapping	990111094970206441	BT000062933	
mapping	990111095340206441	BT000062970	
mapping	990100065580206441	HT006842556	
mapping	990177485960206441	HT016137745	
mapping	990223841900206441	HT019663631	
mapping	990109156210206441	HT012763536	
mapping	990113899340206441	HT013063209	
mapping	990096078720206441	HT004363765	
mapping	990094277050206441	HT001914630	
mapping	990154176230206441	HT014829795	
mapping	99371054143806441	HT021143946	3100353-9
mapping	990118777780206441	HT013554390	
mapping	990368800350206441	HT020686744	
mapping	990195289680206441	HT017613158	
mapping	990139665040206441	HT014522873	
mapping	990021080060206441	HT005177762	
mapping	990178211710206441	HT016204694	
mapping	990121780160206441	HT013858207	
mapping	990187143400206441	HT016825746	
mapping	990365113130206441	HT020318733	
mapping	990131981110206441	HT014066109	
mapping	990183697800206441	HT016667355	
mapping	990154175360206441	HT014829707	
mapping	990209705470206441	HT018800480	
mapping	990042637170206441	HT010204785	
mapping	990046479200206441	HT010947549	
mapping	990187606600206441	HT016870910	
mapping	990204563650206441	HT018325780	
mapping	990202200140206441	HT018104125	
mapping	990111761470206441	BT000129672	
mapping	990155441990206441	HT014952215	
mapping	990111926380206441	BT000146406	
mapping	990225797550206441	HT019772072	
mapping	990219111850206441	HT019407316	
mapping	990203426270206441	HT018219935	
mapping	990182767920206441	HT016576198	
mapping	99373031786106441	HT030354070	
mapping	990097647310206441	HT005805035	
mapping	990182968530206441	HT016595790	
mapping	990114007930206441	HT013074134	
mapping	990170150530206441	TT002749790	
mapping	990170150610206441	TT002749798	
mapping	990227401720206441	HT019932215	
mapping	990111926270206441	BT000146395	
mapping	990109156720206441	HT012763588	
mapping	990111341060206441	BT000087558	
mapping	990218368800206441	HT019334175	
mapping	990170150650206441	TT002749802	
mapping	990085507910206441	HT008149392	
mapping	990132304660206441	HT014098881	
mapping	990202363200206441	HT018119438	
mapping	990205063010206441	HT018372937	
mapping	990071289450206441	HT008911211	
mapping	990110920110206441	BT000045431	
mapping	990218923760206441	HT019388768	
mapping	990227777490206441	HT019969573	
mapping	990227145910206441	HT019906881	
mapping	990034109840206441	HT008551933	
mapping	990218923940206441	HT019388786	
mapping	990139621510206441	HT014518476	
mapping	990219598250206441	HT019455796	
mapping	990111492580206441	BT000102725	
mapping	990111492480206441	BT000102715	
mapping	990186885300206441	HT016800419	
mapping	990112072260206441	BT000161187	
mapping	990227137100206441	HT019906006	
mapping	990110710010206441	BT000024204	
mapping	99370720651306441	HT020896093	
mapping	990096067520206441	HT004334761	
mapping	990032924480206441	HT008315010	
mapping	990176855880206441	HT016080039	
mapping	990110709990206441	BT000024202	
mapping	990193124180206441	HT017401548	
mapping	990031872520206441	HT008105418	
mapping	990208195220206441	HT018660265	
mapping	990134369770206441	HT014307824	
mapping	990111465420206441	BT000100006	
mapping	990110838060206441	BT000037222	
mapping	990139096770206441	HT014465448	
mapping	990035877110206441	HT008898147	
mapping	990072161590206441	HT009423224	
mapping	990365240160206441	HT020331376	
mapping	990037354220206441	HT009182414	
mapping	990210472780206441	HT018876209	
mapping	990111642910206441	BT000117780	
mapping	990111642990206441	BT000117788	
mapping	990111763660206441	BT000129892	
mapping	990152405110206441	TT002094923	
mapping	990117408860206441	HT013417514	
mapping	990204500920206441	HT018319528	
mapping	990181718070206441	HT016474739	
mapping	990111865630206441	BT000140230	
mapping	990111865720206441	BT000140239	
mapping	990191900280206441	HT017282173	
mapping	990043827040206441	HT010435306	
mapping	990111079470206441	BT000061378	
mapping	990111079830206441	BT000061414	
mapping	990111079600206441	BT000061391	
mapping	990111079870206441	BT000061418	
mapping	990083139480206441	HT006079938	
mapping	990210551190206441	HT018884141	
mapping	990116663390206441	HT013342085	
mapping	990110628910206441	BT000015626	
mapping	990111856530206441	BT000139307	
mapping	990182945820206441	HT016593532	
mapping	990194525650206441	HT017537748	
mapping	990155959220206441	HT015004473	
mapping	990207193310206441	HT018575744	
mapping	990364234060206441	HT020231207	
mapping	990043294150206441	HT010327965	
mapping	990111569430206441	BT000110420	
mapping	990111569680206441	BT000110445	
mapping	990203929060206441	HT018266422	
mapping	990210762240206441	HT018905258	
mapping	990071463440206441	HT009015631	
mapping	990143338280206441	HT014602355	
mapping	990203452160206441	HT018222418	
mapping	990098376070206441	HT005919877	
mapping	990111649700206441	BT000118462	
mapping	990143338560206441	HT014602382	
mapping	990156488130206441	HT015055077	
mapping	990116057120206441	HT013280804	
mapping	990111569720206441	BT000110449	
mapping	990111569890206441	BT000110466	
mapping	990211733420206441	HT019002495	
mapping	990223391470206441	HT019618829	
mapping	990196995810206441	HT017661783	
mapping	990157905690206441	HT015169359	2338265-X
mapping	990111605640206441	BT000114052	
mapping	990111409310206441	BT000094392	
mapping	990170281170206441	TT002762848	
mapping	990368078390206441	HT020614450	
mapping	990180676420206441	HT016374209	
mapping	990121844490206441	HT013864710	
mapping	990120480800206441	HT013726764	2113694-4
mapping	990194675730206441	HT017552627	
mapping	990072925940206441	HT009852925	
mapping	990364350700206441	HT020242842	
mapping	990197026620206441	HT017664735	
mapping	990177745000206441	HT016163598	
mapping	990112132380206441	BT000167282	
mapping	990189744270206441	HT017071315	
mapping	990035230440206441	HT008766010	
mapping	990112130960206441	BT000167140	
mapping	990136266110206441	HT014410891	
mapping	990119986260206441	HT013676724	
mapping	990137494250206441	TT000945764	
mapping	990137494280206441	TT000945767	
mapping	990111042280206441	BT000057656	
mapping	990038709520206441	HT009449020	
mapping	990111057910206441	BT000059219	
mapping	990116008200206441	HT013275834	
mapping	990117728840206441	HT013449866	
mapping	990219840720206441	HT019478737	
mapping	990111189450206441	BT000072384	
mapping	990111189530206441	BT000072392	
mapping	990111189610206441	BT000072400	
mapping	990190488170206441	HT017142487	
mapping	990061740560206441	HT002466547	
mapping	990138726620206441	TT001068989	
mapping	990041233540206441	HT009921576	
mapping	990164051080206441	HT015382409	
mapping	990112130680206441	BT000167112	
mapping	990137494270206441	TT000945766	
mapping	990169998920206441	TT002734638	
mapping	990184359970206441	HT016730349	
mapping	990136245260206441	HT014408777	
mapping	990169998580206441	TT002734604	
mapping	990160040510206441	HT015297106	
mapping	990177784940206441	HT016167631	
mapping	990219121990206441	HT019408316	
mapping	990136070010206441	HT014390900	
mapping	99371063602806441	HT021150918	
mapping	990173948890206441	HT015878492	
mapping	990111189400206441	BT000072379	
mapping	990030822840206441	HT007885185	
mapping	990205524240206441	HT018416954	
mapping	990071322940206441	HT008925682	
mapping	990186883570206441	HT016800262	
mapping	990228222720206441	HT020013818	
mapping	990045639610206441	HT010782050	
mapping	990119170330206441	HT013594114	
mapping	990219856160206441	HT019480128	
mapping	990169998650206441	TT002734611	
mapping	990169998870206441	TT002734633	
mapping	990110851130206441	BT000038529	
mapping	990137494260206441	TT000945765	
mapping	990133741600206441	HT014244230	
mapping	990227450140206441	HT019937065	
mapping	990368787360206441	HT020685427	
mapping	990001557930206441	HT000178073	
mapping	990019419110206441	HT004744259	
mapping	990368670910206441	HT020673815	
mapping	990098105530206441	HT005873244	
mapping	990110851380206441	BT000038554	
mapping	990094210260206441	HT001902676	
mapping	990112026520206441	BT000156550	
mapping	990072885450206441	HT009830690	
mapping	990000720800206441	HT000082282	
mapping	990072550690206441	HT009641461	
mapping	990111725830206441	BT000126089	
mapping	990111688590206441	BT000122359	
mapping	990111688670206441	BT000122367	
mapping	990111688840206441	BT000122384	
mapping	990214997400206441	HT019236678	
mapping	990092162740206441	HT004930582	
mapping	990099132760206441	HT006053373	
mapping	990191507530206441	HT017242754	
mapping	990143229450206441	HT014591367	
mapping	990112115910206441	BT000165605	
mapping	990118851400206441	HT013561842	
mapping	990121690510206441	HT013849132	
mapping	990041361020206441	HT009940159	
mapping	990041361230206441	HT009940194	
mapping	990197469890206441	HT017700253	
mapping	990112040710206441	BT000158004	
mapping	990094091170206441	HT001875975	
mapping	990170184370206441	TT002753170	
mapping	990170184450206441	TT002753178	
mapping	990035959350206441	HT008910680	
mapping	990094277030206441	HT001914628	
mapping	990120094670206441	HT013687680	
mapping	990203302240206441	HT018208527	
mapping	990096314140206441	HT005589592	
mapping	990044200990206441	HT010512580	
mapping	990202802420206441	HT018161067	
mapping	990094091190206441	HT001875977	
mapping	99373158050306441		3170435-9
mapping	990110443180206441	HT012893699	
mapping	990166351510206441	HT015527677	
mapping	990112013740206441	BT000155237	
mapping	990112013840206441	BT000155247	
mapping	990170150450206441	TT002749782	
mapping	990170150720206441	TT002749809	
mapping	990085604620206441	HT008159886	
mapping	990217933710206441	HT019291902	
mapping	990111926400206441	BT000146408	
mapping	990111927210206441	BT000146489	
mapping	990184372180206441	HT016731536	
mapping	990134203330206441	HT014290995	
mapping	990177295620206441	HT016123702	
mapping	990363852760206441	HT020193200	
mapping	990120087810206441	HT013686987	
mapping	990119367960206441	HT013614110	
mapping	990137646030206441	TT000960936	
mapping	990134206390206441	HT014291308	
mapping	990153847870206441	HT014796618	
mapping	990111735330206441	BT000127039	
mapping	990045434180206441	HT010750818	
mapping	990210123220206441	HT018842439	
mapping	990122832670206441	TT000112441	
mapping	990177324600206441	HT016126672	
mapping	990184591240206441	HT016753475	
mapping	990099189550206441	HT006063134	
mapping	990180687950206441	HT016375364	
mapping	990194720070206441	HT017557069	
mapping	990094601490206441	HT001985131	
mapping	990367772070206441	HT020583841	
mapping	990111808890206441	BT000134480	
mapping	990005935520206441	HT000676319	
mapping	990000369880206441	HT000042774	
mapping	990181654810206441	HT016469663	
mapping	990097226790206441	HT005735693	
mapping	990097226970206441	HT005735711	
mapping	990097227110206441	HT005735725	
mapping	990078401190206441	HT002229965	
mapping	990369971830206441	HT020803881	
mapping	990182394070206441	HT016539688	
mapping	990111409210206441	BT000094382	
mapping	990111082560206441	BT000061687	
mapping	990209419580206441	HT018771961	
mapping	990112074340206441	BT000161400	
mapping	990112074730206441	BT000161440	
mapping	990165467070206441	HT015502802	
mapping	990111874150206441	BT000141090	
mapping	990039832920206441	HT009664549	
mapping	990184894120206441	TT002987912	
mapping	990111520150206441	BT000105482	
mapping	990111520480206441	BT000105515	
mapping	990111520560206441	BT000105523	
mapping	990111520760206441	BT000105543	
mapping	990111520850206441	BT000105552	
mapping	990110851750206441	BT000038591	
mapping	990056154130206441	HT007068345	1209839-5
mapping	990112040410206441	BT000157973	
mapping	990112040830206441	BT000158016	
mapping	990097227050206441	HT005735719	
mapping	990079377650206441	HT003095388	
mapping	990223105690206441	HT019590379	
mapping	990119065160206441	HT013583470	
mapping	990110936330206441	BT000047056	
mapping	990110936850206441	BT000047108	
mapping	990111104520206441	BT000063888	
mapping	990111520540206441	BT000105521	
mapping	990111520740206441	BT000105541	
mapping	990095603110206441	HT003317900	
mapping	990157609950206441	HT015139740	
mapping	990121844200206441	HT013864680	
mapping	990110852470206441	BT000038663	
mapping	990112040990206441	BT000158032	
mapping	99370935017806441	HT021025801	
mapping	990364351130206441	HT020242887	
mapping	990209758050206441	HT018805737	
mapping	990097226810206441	HT005735695	
mapping	990097226990206441	HT005735713	
mapping	990126392820206441	HT014027094	
mapping	990038394410206441	HT009382043	
mapping	990223198560206441	HT019599632	
mapping	99374153045006441	HT030775447	
mapping	990047550280206441	HT011173276	
mapping	990111955510206441	BT000149360	
mapping	990111956490206441	BT000149459	
mapping	990125148350206441	HT013967455	
mapping	990125148880206441	HT013967509	
mapping	990058112030206441	HT009051767	
mapping	990110936280206441	BT000047051	
mapping	990111520170206441	BT000105484	
mapping	990111520410206441	BT000105508	
mapping	990111520790206441	BT000105546	
mapping	990095603060206441	HT003317895	
mapping	990111361960206441	BT000089653	
mapping	990110852110206441	BT000038627	
mapping	990024712750206441	HT006483255	
mapping	990121548930206441	HT013834821	
mapping	990112040270206441	BT000157959	
mapping	99372656732106441	HT030060985	
mapping	990053674120206441	HT009135942	
mapping	990112027280206441	BT000156627	
mapping	990369941120206441	HT020800830	
mapping	990008185470206441	HT002458629	
mapping	990111520080206441	BT000105475	
mapping	990111520160206441	BT000105483	
mapping	990111520780206441	BT000105545	
mapping	990111520860206441	BT000105553	
mapping	990121843800206441	HT013864640	
mapping	990115599860206441	HT013234587	
mapping	990045111270206441	HT010675352	
mapping	990110851670206441	BT000038583	
mapping	990110851760206441	BT000038592	
mapping	990211647430206441	HT018993851	
mapping	990214789230206441	HT019216165	
mapping	990110809480206441	BT000034325	
mapping	990112027220206441	BT000156621	
mapping	990365443980206441	HT020351771	
mapping	990110739470206441	BT000027223	
mapping	990167010830206441	HT015571559	
mapping	990182109630206441	HT016511803	
mapping	990368157020206441	HT020622327	
mapping	990121844030206441	HT013864664	
mapping	990189101560206441	HT017009573	
mapping	990112027160206441	BT000156614	
mapping	990133659550206441	HT014235925	
mapping	990139877390206441	HT014544361	
mapping	990363927350206441	HT020200595	
mapping	990205099810206441	HT018376826	
mapping	990190249240206441	HT017120062	
mapping	990143616380206441	HT014628860	
mapping	99371049367406441	HT021136932	3099878-5
mapping	99371049374106441	HT021136873	3099814-1
mapping	990112130920206441	BT000167136	
mapping	990111728510206441	BT000126357	
mapping	990119985510206441	HT013676648	
mapping	990042442020206441	HT010152195	
mapping	990111843030206441	BT000137944	
mapping	990097517720206441	HT005783804	
mapping	990129101380206441	HT014040598	
mapping	990133383380206441	HT014208009	
mapping	990069470190206441	HT007811080	
mapping	990111084630206441	BT000061896	
mapping	990111084970206441	BT000061930	
mapping	990110631590206441	BT000015915	
mapping	990112200740206441	BT000174184	
mapping	990112200820206441	BT000174192	
mapping	990112201590206441	BT000174269	
mapping	990110489110206441	BT000001288	
mapping	990209513110206441	HT018781308	
mapping	990027950720206441	HT007321718	
mapping	990368789380206441	HT020685628	
mapping	990115958490206441	HT013270815	
mapping	990151994680206441	TT002053880	
mapping	990214990910206441	HT019236021	
mapping	990094586010206441	HT001982713	
mapping	990111084670206441	BT000061900	
mapping	990111085570206441	BT000061990	
mapping	990370271870206441	HT020833909	
mapping	990112201640206441	BT000174274	
mapping	990111741990206441	BT000127706	
mapping	990043370070206441	HT010339823	
mapping	990118930750206441	HT013569856	
mapping	990165395900206441	HT015495600	
mapping	99373335178006441	HT030599708	
mapping	990154132740206441	HT014825374	
mapping	990154133230206441	HT014825426	
mapping	990097647320206441	HT005805036	
mapping	990111084640206441	BT000061897	
mapping	990110847980206441	BT000038214	
mapping	990110489120206441	BT000001289	
mapping	990100598390206441	HT008173612	
mapping	990218018180206441	HT019300269	
mapping	990144763670206441	HT014682774	
mapping	990110843130206441	BT000037729	
mapping	990111842380206441	BT000137876	
mapping	990110540580206441	BT000006529	
mapping	990111728460206441	BT000126352	
mapping	990035319460206441	HT008779576	
mapping	990111084660206441	BT000061899	
mapping	990111084910206441	BT000061924	
mapping	990129216300206441	HT014052216	
mapping	990209978020206441	HT018827928	
mapping	990119653470206441	HT013643042	
mapping	990112200930206441	BT000174203	
mapping	990096220400206441	HT005004349	
mapping	990074765400206441	HT010888133	
mapping	990171944350206441	HT015751817	
mapping	990110564680206441	BT000008972	
mapping	990133289450206441	HT014198480	
mapping	990110042360206441	HT012853211	
mapping	99371061897206441	HT021147997	3100834-3
mapping	990048061690206441	HT001373267	
mapping	990111184410206441	BT000071880	
mapping	990112203850206441	BT000174497	
mapping	990033976870206441	HT008532471	
mapping	990070246330206441	HT008282909	
mapping	990191906530206441	HT017282806	
mapping	990191146910206441	HT017206804	
mapping	990026424750206441	HT006817136	
mapping	990117413920206441	HT013418026	
mapping	990028293320206441	HT007392445	
mapping	990111553910206441	BT000108866	
mapping	990110571270206441	BT000009643	
mapping	990143608020206441	HT014628013	
mapping	990170185720206441	TT002753305	
mapping	990137471930206441	TT000943533	
mapping	990111184430206441	BT000071882	
mapping	990112203780206441	BT000174490	
mapping	990111616950206441	BT000115183	
mapping	990055260670206441	HT006962178	558751-7
mapping	990170184180206441	TT002753151	
mapping	990170184340206441	TT002753167	
mapping	990118380340206441	HT013514131	
